第0世代
soc,79,74,76,
f1,f2,first_soc,front
109.186,3.47106,86,1
time,29.56,53.7801,82.0842,
soc,71,71,38,
f1,f2,first_soc,front
107.75,4.62682,88,1
time,35,77.1122,
soc,64,38,
f1,f2,first_soc,front
107.689,4.63033,88,1
time,17.32,61.0684,
soc,79,52,
f1,f2,first_soc,front
107.755,4.62534,88,1
time,33.64,76.9355,
soc,66,38,
f1,f2,first_soc,front
109.191,3.46936,86,1
time,30.92,51.9417,82.0893,
soc,65,71,38,
f1,f2,first_soc,front
104.083,8.67357,95,1
time,40.44,60.4993,
soc,61,66,
f1,f2,first_soc,front
106.323,6.94057,92,1
time,25.48,44.6589,57.299,
soc,66,71,76,
f1,f2,first_soc,front
112.634,0,80,2
time,32.28,51.8082,
soc,51,75,
f1,f2,first_soc,front
101.623,11.5747,100,2
time,24.12,59.9421,
soc,77,52,
f1,f2,first_soc,front
107.333,6.93801,92,2
time,33.64,55.8357,59.8242,
soc,74,76,78,
f1,f2,first_soc,front
110.947,1.15634,82,2
time,33.64,60.731,
soc,71,76,
f1,f2,first_soc,front
105.634,8.67056,95,2
time,41.8,62.7409,
soc,55,62,
f1,f2,first_soc,front
110.649,3.36312,82,2
time,24.12,63.3983,
soc,82,66,
f1,f2,first_soc,front
107.75,4.6274,88,2
time,32.28,76.7536,
soc,68,38,
f1,f2,first_soc,front
107.836,4.62494,88,2
time,36.36,71.4646,
soc,72,57,
f1,f2,first_soc,front
109.186,3.47167,86,2
time,26.84,51.9064,82.0842,
soc,72,71,38,
f1,f2,first_soc,front
106.318,6.94333,92,2
time,26.84,41.4159,55.5667,
soc,68,77,76,
f1,f2,first_soc,front
103.937,9.25106,96,2
time,43.16,64.588,
soc,60,62,
f1,f2,first_soc,front
110.654,1.15697,82,2
time,22.76,61.2013,
soc,80,66,
f1,f2,first_soc,front
103.467,10.4041,98,2
time,44.52,52.6882,
soc,28,56,
f1,f2,first_soc,front
104.952,8.67112,95,2
time,39.08,61.0223,
soc,59,63,
f1,f2,first_soc,front
102.28,11.5615,100,2
time,39.08,65.7625,
soc,68,58,
f1,f2,first_soc,front
110.202,3.46871,86,2
time,36.36,61.4395,84.4681,
soc,69,71,40,
f1,f2,first_soc,front
109.631,3.46901,86,2
time,33.64,58.3609,75.9495,
soc,73,75,53,
f1,f2,first_soc,front
106.828,6.93871,92,2
time,30.92,47.3963,59.3192,
soc,62,75,77,
f1,f2,first_soc,front
102.492,10.9821,99,2
time,44.52,71.4146,
soc,58,48,
f1,f2,first_soc,front
104.235,8.67176,95,2
time,36.36,53.7086,
soc,60,71,
f1,f2,first_soc,front
102.78,10.4074,98,2
time,43.16,51.6514,
soc,31,57,
f1,f2,first_soc,front
104.083,8.67637,95,2
time,32.28,50.3326,
soc,55,66,
f1,f2,first_soc,front
102.421,10.9856,99,2
time,43.16,63.0728,
soc,60,62,
f1,f2,first_soc,front
102.932,10.4047,98,2
time,41.8,55.8254,
soc,47,62,
f1,f2,first_soc,front
101.694,11.5624,100,2
time,36.36,75.2738,
soc,70,38,
f1,f2,first_soc,front
106.328,6.93955,92,2
time,28.2,45.6777,57.1222,
soc,66,73,76,
f1,f2,first_soc,front
109.191,3.46936,86,2
time,30.92,53.4569,81.5843,
soc,68,70,38,
f1,f2,first_soc,front
110.719,1.15645,82,2
time,30.92,76.4977,
soc,80,52,
f1,f2,first_soc,front
102.785,10.4053,98,2
time,39.08,53.1363,
soc,41,57,
f1,f2,first_soc,front
104.088,8.67251,95,2
time,33.64,53.0397,
soc,58,66,
f1,f2,first_soc,front
101.628,11.5659,100,2
time,28.2,55.9371,
soc,62,52,
f1,f2,first_soc,front
102.426,10.9827,99,2
time,41.8,63.4011,
soc,63,62,
f1,f2,first_soc,front
107.77,4.62534,88,2
time,33.64,44.2591,
soc,39,71,
f1,f2,first_soc,front
101.689,11.5658,100,2
time,37.72,75.9557,
soc,69,38,
f1,f2,first_soc,front
110.719,1.15659,82,2
time,28.2,72.6037,
soc,77,52,
f1,f2,first_soc,front
107.765,4.62633,88,2
time,37.72,44.7944,
soc,33,71,
f1,f2,first_soc,front
106.323,6.94057,92,2
time,25.48,42.949,57.4455,
soc,68,76,76,
f1,f2,first_soc,front
104.088,8.67339,95,2
time,30.92,51.166,
soc,59,66,
f1,f2,first_soc,front
106.318,6.94211,92,2
time,29.56,48.2245,58.304,
soc,66,73,76,
f1,f2,first_soc,front
109.191,3.46978,86,2
time,28.2,54.1084,83.6044,
soc,74,74,38,
f1,f2,first_soc,front
112.639,0,80,3
time,30.92,51.1264,
soc,52,75,
f1,f2,first_soc,front
101.623,11.5778,100,3
time,21.4,59.0785,
soc,80,52,
f1,f2,first_soc,front
110.217,3.46871,86,3
time,36.36,61.4395,65.4281,
soc,69,71,73,
f1,f2,first_soc,front
107.515,6.93801,92,3
time,33.64,54.6704,60.861,
soc,69,73,76,
f1,f2,first_soc,front
111.159,1.15634,82,3
time,33.64,58.5953,
soc,56,67,
f1,f2,first_soc,front
105.78,8.67056,95,3
time,41.8,63.0512,
soc,61,67,
f1,f2,first_soc,front
110.795,1.15671,82,3
time,35,53.5268,
soc,49,71,
f1,f2,first_soc,front
107.765,4.62633,88,3
time,37.72,49.845,
soc,43,71,
f1,f2,first_soc,front
107.901,4.62494,88,3
time,36.36,79.1195,
soc,71,43,
f1,f2,first_soc,front
109.186,3.47241,86,3
time,24.12,53.568,79.559,
soc,80,66,38,
f1,f2,first_soc,front
106.318,6.94333,92,3
time,26.84,42.426,56.0717,
soc,70,78,76,
f1,f2,first_soc,front
103.967,9.82926,97,3
time,43.16,60.5872,
soc,45,56,
f1,f2,first_soc,front
102.78,10.4074,98,3
time,43.16,57.712,
soc,43,57,
f1,f2,first_soc,front
103.613,10.4041,98,3
time,44.52,56.5338,
soc,41,61,
f1,f2,first_soc,front
102.457,11.5615,100,3
time,39.08,67.1225,
soc,68,56,
f1,f2,first_soc,front
105.098,8.67112,95,3
time,39.08,59.8175,
soc,62,68,
f1,f2,first_soc,front
109.636,3.46901,86,3
time,33.64,59.7209,75.6263,
soc,73,72,53,
f1,f2,first_soc,front
104.74,8.67176,95,3
time,36.36,53.2035,
soc,59,72,
f1,f2,first_soc,front
102.492,10.9827,99,3
time,41.8,68.5308,
soc,57,48,
f1,f2,first_soc,front
103.29,10.4047,98,3
time,41.8,51.9797,
soc,34,58,
f1,f2,first_soc,front
106.828,6.93871,92,3
time,30.92,50.9316,59.3192,
soc,69,75,77,
f1,f2,first_soc,front
104.002,9.25364,96,3
time,35,70.1571,
soc,69,48,
f1,f2,first_soc,front
101.841,11.5624,100,3
time,36.36,73.5639,
soc,72,43,
f1,f2,first_soc,front
104.154,9.24988,96,3
time,36.36,67.1138,
soc,66,53,
f1,f2,first_soc,front
104.229,8.67529,95,3
time,35,52.5167,
soc,60,71,
f1,f2,first_soc,front
102.487,10.9856,99,3
time,43.16,71.2328,
soc,60,48,
f1,f2,first_soc,front
104.235,8.67251,95,3
time,33.64,50.8247,
soc,59,71,
f1,f2,first_soc,front
106.681,6.94057,92,3
time,25.48,39.0241,53.8927,
soc,71,73,72,
f1,f2,first_soc,front
109.196,3.46936,86,3
time,30.92,52.7967,83.7863,
soc,64,72,38,
f1,f2,first_soc,front
110.866,1.15645,82,3
time,30.92,73.7777,
soc,80,57,
f1,f2,first_soc,front
106.323,6.94182,92,3
time,22.76,34.9355,51.3192,
soc,73,78,76,
f1,f2,first_soc,front
101.775,11.5645,100,3
time,30.92,61.1514,
soc,73,57,
f1,f2,first_soc,front
104.149,9.25106,96,3
time,43.16,64.4724,
soc,49,53,
f1,f2,first_soc,front
101.628,11.5659,100,3
time,28.2,60.4825,
soc,71,52,
f1,f2,first_soc,front
101.628,11.5676,100,3
time,25.48,58.6088,
soc,72,52,
f1,f2,first_soc,front
104.229,8.67437,95,3
time,37.72,53.8854,
soc,58,71,
f1,f2,first_soc,front
109.191,3.47028,86,3
time,25.48,52.7397,82.0893,
soc,76,71,38,
f1,f2,first_soc,front
106.323,6.94211,92,3
time,29.56,49.195,57.2636,
soc,76,78,76,
f1,f2,first_soc,front
109.191,3.46978,86,3
time,28.2,52.5932,82.0893,
soc,71,71,38,
f1,f2,first_soc,front
101.623,14.4311,100,4
time,29.56,52.5785,
soc,53,52,
f1,f2,first_soc,front
112.78,0,80,4
time,32.28,48.0781,
soc,49,80,
f1,f2,first_soc,front
110.282,3.46871,86,4
time,36.36,61.4395,73.5881,
soc,69,71,59,
f1,f2,first_soc,front
107.186,6.93871,92,4
time,30.92,44.6763,56.6301,
soc,62,69,73,
f1,f2,first_soc,front
105.962,8.67056,95,4
time,41.8,62.391,
soc,57,65,
f1,f2,first_soc,front
111.305,1.15634,82,4
time,33.64,53.855,
soc,52,72,
f1,f2,first_soc,front
110.795,1.15685,82,4
time,32.28,53.6732,
soc,54,71,
f1,f2,first_soc,front
107.831,4.63488,88,4
time,15.96,56.6514,
soc,78,57,
f1,f2,first_soc,front
101.628,11.5697,100,4
time,22.76,60.2704,
soc,80,52,
f1,f2,first_soc,front
108.048,4.62494,88,4
time,36.36,76.9045,
soc,72,48,
f1,f2,first_soc,front
109.186,3.47335,86,4
time,21.4,50.6841,80.5691,
soc,79,68,38,
f1,f2,first_soc,front
106.318,6.94483,92,4
time,24.12,37.3272,53.1879,
soc,70,77,76,
f1,f2,first_soc,front
103.613,10.4041,98,4
time,44.52,55.5237,
soc,39,61,
f1,f2,first_soc,front
104.154,9.25162,96,4
time,30.92,59.831,
soc,61,53,
f1,f2,first_soc,front
101.906,11.5624,100,4
time,36.36,81.2189,
soc,71,29,
f1,f2,first_soc,front
102.487,10.9865,99,4
time,40.44,71.3793,
soc,65,48,
f1,f2,first_soc,front
105.098,8.67112,95,4
time,39.08,63.3528,
soc,69,68,
f1,f2,first_soc,front
102.926,10.4074,98,4
time,43.16,57.0122,
soc,47,62,
f1,f2,first_soc,front
102.851,10.9821,99,4
time,44.52,74.6397,
soc,59,44,
f1,f2,first_soc,front
104.002,9.83095,97,4
time,37.72,60.9197,
soc,47,49,
f1,f2,first_soc,front
104.381,8.67251,95,4
time,33.64,48.1047,
soc,59,76,
f1,f2,first_soc,front
105.063,8.67176,95,4
time,36.36,54.8738,
soc,65,75,
f1,f2,first_soc,front
103.29,10.4047,98,4
time,41.8,52.4847,
soc,35,58,
f1,f2,first_soc,front
106.828,6.94109,92,4
time,32.28,47.7282,59.1374,
soc,63,77,77,
f1,f2,first_soc,front
109.696,3.46901,86,4
time,33.64,56.8458,84.1095,
soc,70,75,39,
f1,f2,first_soc,front
104.007,9.82727,97,4
time,39.08,61.1015,
soc,45,49,
f1,f2,first_soc,front
104.229,8.67637,95,4
time,32.28,53.6732,
soc,67,71,
f1,f2,first_soc,front
106.323,6.94211,92,4
time,29.56,46.3595,57.6222,
soc,65,74,76,
f1,f2,first_soc,front
109.631,3.46936,86,4
time,30.92,53.1466,75.803,
soc,62,70,53,
f1,f2,first_soc,front
109.191,3.46978,86,4
time,28.2,54.3031,82.9529,
soc,69,68,38,
f1,f2,first_soc,front
102.492,10.9827,99,4
time,41.8,71.5611,
soc,63,48,
f1,f2,first_soc,front
111.159,1.15659,82,4
time,28.2,52.8276,
soc,54,67,
f1,f2,first_soc,front
110.942,1.15671,82,4
time,35,63.433,
soc,74,76,
f1,f2,first_soc,front
107.005,6.93955,92,4
time,28.2,39.5775,54.4065,
soc,62,72,75,
f1,f2,first_soc,front
107.901,4.62534,88,4
time,33.64,73.7104,
soc,65,43,
f1,f2,first_soc,front
104.235,8.67339,95,4
time,30.92,51.4763,
soc,65,71,
f1,f2,first_soc,front
101.689,11.5685,100,4
time,32.28,73.2183,
soc,73,38,
f1,f2,first_soc,front
101.775,11.5659,100,4
time,28.2,58.7726,
soc,73,57,
f1,f2,first_soc,front
107.831,4.62889,88,4
time,26.84,62.6312,
soc,71,57,
f1,f2,first_soc,front
101.841,11.5634,100,4
time,33.64,73.7104,
soc,77,43,
f1,f2,first_soc,front
101.836,11.5658,100,4
time,37.72,73.2357,
soc,69,43,
f1,f2,first_soc,front
109.186,3.47241,86,4
time,24.12,51.2375,82.9479,
soc,70,68,38,
f1,f2,first_soc,front
106.323,6.94342,92,4
time,20.04,28.3215,47.9303,
soc,70,76,76,
f1,f2,first_soc,front
109.191,3.47055,86,4
time,32.28,55.4987,83.2762,
soc,67,71,38,
f1,f2,first_soc,front
104.23,8.67437,95,4
time,37.72,49.3399,
soc,49,71,
f1,f2,first_soc,front
104.229,8.67529,95,4
time,35,51.5066,
soc,58,71,
f1,f2,first_soc,front
109.191,3.47012,86,4
time,35,57.8775,83.7812,
soc,67,72,38,
f1,f2,first_soc,front
101.623,18.1197,100,5
time,18.68,59.73,
soc,86,52,
f1,f2,first_soc,front
112.785,0,80,5
time,33.64,49.27,
soc,49,80,
f1,f2,first_soc,front
107.333,6.93871,92,5
time,30.92,46.8912,59.8242,
soc,61,76,78,
f1,f2,first_soc,front
101.628,14.0951,100,5
time,20.04,59.4068,
soc,83,52,
f1,f2,first_soc,front
108.952,4.62633,88,5
time,37.72,50.1949,
soc,41,71,
第64世代
f1,f2,first_soc,front
112.315,0,80,0
time,33.64,52.8449,
soc,48,72,
f1,f2,first_soc,front
101.543,11.5658,100,0
time,37.72,78.6757,
soc,69,33,
f1,f2,first_soc,front
104.447,8.67056,95,0
time,41.8,61.886,
soc,56,62,
f1,f2,first_soc,front
107.603,4.69183,88,0
time,35,80.3373,
soc,65,33,
f1,f2,first_soc,front
106.323,6.93801,92,0
time,33.64,53.8155,57.804,
soc,70,72,76,
f1,f2,first_soc,front
106.025,6.94483,92,0
time,24.12,38.3373,57.1127,
soc,72,74,66,
f1,f2,first_soc,front
112.098,0.840928,80,0
time,32.28,48.2332,
soc,52,81,
f1,f2,first_soc,front
110.166,3.46871,86,0
time,36.36,61.4395,80.3881,
soc,69,71,47,
f1,f2,first_soc,front
110.29,1.73506,83,0
time,35,51.5066,
soc,46,71,
f1,f2,first_soc,front
107.755,4.62494,88,0
time,36.36,79.3142,
soc,66,38,
f1,f2,first_soc,front
109.045,3.47335,86,0
time,21.4,50.529,83.976,
soc,76,67,33,
f1,f2,first_soc,front
110.654,1.15634,82,0
time,33.64,57.0801,
soc,53,66,
f1,f2,first_soc,front
103.285,9.82926,97,0
time,43.16,58.7221,
soc,44,57,
f1,f2,first_soc,front
102.128,10.9856,99,0
time,43.16,68.5128,
soc,60,52,
f1,f2,first_soc,front
102.639,10.4047,98,0
time,41.8,60.7603,
soc,46,52,
f1,f2,first_soc,front
101.548,11.5624,100,0
time,36.36,78.4989,
soc,71,33,
f1,f2,first_soc,front
109.191,3.46901,86,0
time,33.64,55.8357,83.0994,
soc,68,73,38,
f1,f2,first_soc,front
102.28,10.9821,99,0
time,44.52,65.9746,
soc,58,57,
f1,f2,first_soc,front
103.714,9.24988,96,0
time,36.36,75.2738,
soc,66,38,
f1,f2,first_soc,front
104.083,8.67357,95,0
time,40.44,56.9639,
soc,54,66,
f1,f2,first_soc,front
110.649,1.15685,82,0
time,32.28,55.3831,
soc,52,66,
f1,f2,first_soc,front
103.502,9.82727,97,0
time,39.08,62.1116,
soc,47,48,
f1,f2,first_soc,front
102.634,10.4092,98,0
time,37.72,56.1795,
soc,44,52,
f1,f2,first_soc,front
103.644,9.25106,96,0
time,43.16,63.9674,
soc,48,52,
f1,f2,first_soc,front
104.088,8.67112,95,0
time,39.08,58.8074,
soc,60,66,
f1,f2,first_soc,front
106.03,6.94057,92,0
time,25.48,39.5292,57.6228,
soc,72,75,66,
f1,f2,first_soc,front
106.323,6.93955,92,0
time,28.2,48.0478,57.299,
soc,68,71,76,
f1,f2,first_soc,front
107.618,4.62633,88,0
time,37.72,45.9993,
soc,30,66,
f1,f2,first_soc,front
109.045,3.47091,86,0
time,22.76,50.3609,84.3042,
soc,76,70,33,
f1,f2,first_soc,front
112.462,0,80,1
time,30.92,48.2512,
soc,49,77,
f1,f2,first_soc,front
101.623,11.5722,100,1
time,26.84,58.7856,
soc,70,52,
f1,f2,first_soc,front
105.275,8.67056,95,1
time,41.8,63.0512,
soc,61,66,
f1,f2,first_soc,front
106.828,6.93801,92,1
time,33.64,55.3306,59.3192,
soc,73,75,77,
f1,f2,first_soc,front
107.618,5.03987,88,1
time,37.72,44.4841,
soc,27,66,
f1,f2,first_soc,front
112.103,0.840928,80,1
time,30.92,48.0565,
soc,54,81,
f1,f2,first_soc,front
106.176,6.94483,92,1
time,24.12,36.9773,53.2059,
soc,72,74,71,
f1,f2,first_soc,front
110.295,2.20012,83,1
time,36.36,51.6884,
soc,44,71,
f1,f2,first_soc,front
109.045,3.47241,86,1
time,24.12,50.8876,84.481,
soc,72,68,33,
f1,f2,first_soc,front
107.77,4.62494,88,1
time,36.36,47.1429,
soc,40,71,
f1,f2,first_soc,front
110.171,3.46871,86,1
time,36.36,63.3046,80.5699,
soc,70,69,47,
f1,f2,first_soc,front
110.8,1.15634,82,1
time,33.64,54.3601,
soc,53,71,
f1,f2,first_soc,front
103.497,9.83005,97,1
time,40.44,62.2884,
soc,45,48,
f1,f2,first_soc,front
110.649,1.15747,82,1
time,24.12,61.8831,
soc,79,66,
f1,f2,first_soc,front
103.29,10.4041,98,1
time,44.52,53.3484,
soc,32,58,
f1,f2,first_soc,front
102.134,11.5615,100,1
time,39.08,68.4825,
soc,68,53,
f1,f2,first_soc,front
104.593,8.67112,95,1
time,39.08,59.8175,
soc,62,67,
f1,f2,first_soc,front
109.196,3.46901,86,1
time,33.64,57.1957,82.7762,
soc,68,70,38,
f1,f2,first_soc,front
102.639,10.4053,98,1
time,39.08,57.3714,
soc,44,52,
f1,f2,first_soc,front
102.346,10.9821,99,1
time,44.52,74.1346,
soc,58,43,
f1,f2,first_soc,front
103.644,9.25364,96,1
time,35,69.9623,
soc,74,52,
f1,f2,first_soc,front
103.861,9.24988,96,1
time,36.36,72.5538,
soc,66,43,
f1,f2,first_soc,front
104.083,8.67529,95,1
time,35,56.2468,
soc,62,66,
f1,f2,first_soc,front
102.275,10.9856,99,1
time,43.16,65.7928,
soc,60,57,
f1,f2,first_soc,front
102.785,10.4047,98,1
time,41.8,51.4746,
soc,33,57,
f1,f2,first_soc,front
101.628,11.5624,100,1
time,36.36,67.6189,
soc,71,52,
f1,f2,first_soc,front
106.323,6.93955,92,1
time,28.2,43.6179,56.0768,
soc,70,78,76,
f1,f2,first_soc,front
104.235,8.67176,95,1
time,36.36,54.2136,
soc,61,71,
f1,f2,first_soc,front
107.684,4.63113,88,1
time,21.4,61.0987,
soc,72,52,
f1,f2,first_soc,front
103.79,9.25106,96,1
time,43.16,63.2676,
soc,52,57,
f1,f2,first_soc,front
104.088,8.67251,95,1
time,33.64,53.5447,
soc,59,66,
f1,f2,first_soc,front
110.654,1.15645,82,1
time,30.92,60.2569,
soc,64,66,
f1,f2,first_soc,front
106.318,6.94211,92,1
time,29.56,54.7902,58.8091,
soc,79,74,76,
f1,f2,first_soc,front
109.186,3.47106,86,1
time,29.56,53.7801,82.0842,
soc,71,71,38,
f1,f2,first_soc,front
107.75,4.62682,88,1
time,35,77.1122,
soc,64,38,
f1,f2,first_soc,front
107.689,4.63033,88,1
time,17.32,61.0684,
soc,79,52,
f1,f2,first_soc,front
107.755,4.62534,88,1
time,33.64,76.9355,
soc,66,38,
f1,f2,first_soc,front
109.191,3.46936,86,1
time,30.92,51.9417,82.0893,
soc,65,71,38,
f1,f2,first_soc,front
104.083,8.67357,95,1
time,40.44,60.4993,
soc,61,66,
f1,f2,first_soc,front
106.323,6.94057,92,1
time,25.48,44.6589,57.299,
soc,66,71,76,
f1,f2,first_soc,front
112.634,0,80,2
time,32.28,51.8082,
soc,51,75,
f1,f2,first_soc,front
101.623,11.5747,100,2
time,24.12,59.9421,
soc,77,52,
f1,f2,first_soc,front
107.333,6.93801,92,2
time,33.64,55.8357,59.8242,
soc,74,76,78,
f1,f2,first_soc,front
110.947,1.15634,82,2
time,33.64,60.731,
soc,71,76,
f1,f2,first_soc,front
105.634,8.67056,95,2
time,41.8,62.7409,
soc,55,62,
f1,f2,first_soc,front
110.649,3.36312,82,2
time,24.12,63.3983,
soc,82,66,
f1,f2,first_soc,front
107.75,4.6274,88,2
time,32.28,76.7536,
soc,68,38,
f1,f2,first_soc,front
107.836,4.62494,88,2
time,36.36,71.4646,
soc,72,57,
f1,f2,first_soc,front
109.186,3.47167,86,2
time,26.84,51.9064,82.0842,
soc,72,71,38,
f1,f2,first_soc,front
106.318,6.94333,92,2
time,26.84,41.4159,55.5667,
soc,68,77,76,
f1,f2,first_soc,front
110.654,1.15697,82,2
time,22.76,61.2013,
soc,80,66,
f1,f2,first_soc,front
103.497,10.0694,97,2
time,37.72,60.4146,
soc,46,48,
f1,f2,first_soc,front
104.952,8.67112,95,2
time,39.08,61.0223,
soc,59,63,
f1,f2,first_soc,front
103.937,9.25106,96,2
time,43.16,64.588,
soc,60,62,
f1,f2,first_soc,front
102.28,11.5615,100,2
time,39.08,65.7625,
soc,68,58,
f1,f2,first_soc,front
110.202,3.46871,86,2
time,36.36,61.4395,84.4681,
soc,69,71,40,
f1,f2,first_soc,front
109.631,3.46901,86,2
time,33.64,58.3609,75.9495,
soc,73,75,53,
f1,f2,first_soc,front
106.828,6.93871,92,2
time,30.92,47.3963,59.3192,
soc,62,75,77,
f1,f2,first_soc,front
102.492,10.9821,99,2
time,44.52,71.4146,
soc,58,48,
f1,f2,first_soc,front
103.467,10.4041,98,2
time,44.52,52.6882,
soc,28,56,
f1,f2,first_soc,front
104.235,8.67176,95,2
time,36.36,53.7086,
soc,60,71,
f1,f2,first_soc,front
102.78,10.4074,98,2
time,43.16,51.6514,
soc,31,57,
f1,f2,first_soc,front
102.421,10.9856,99,2
time,43.16,63.0728,
soc,60,62,
f1,f2,first_soc,front
104.007,9.24988,96,2
time,36.36,69.8338,
soc,66,48,
f1,f2,first_soc,front
102.932,10.4047,98,2
time,41.8,55.8254,
soc,47,62,
f1,f2,first_soc,front
104.083,8.67637,95,2
time,32.28,50.3326,
soc,55,66,
f1,f2,first_soc,front
101.694,11.5624,100,2
time,36.36,75.2738,
soc,70,38,
f1,f2,first_soc,front
106.328,6.93955,92,2
time,28.2,45.6777,57.1222,
soc,66,73,76,
f1,f2,first_soc,front
109.191,3.46936,86,2
time,30.92,53.4569,81.5843,
soc,68,70,38,
f1,f2,first_soc,front
110.719,1.15645,82,2
time,30.92,76.4977,
soc,80,52,
f1,f2,first_soc,front
102.785,10.4053,98,2
time,39.08,53.1363,
soc,41,57,
f1,f2,first_soc,front
104.088,8.67251,95,2
time,33.64,53.0397,
soc,58,66,
f1,f2,first_soc,front
101.628,11.5659,100,2
time,28.2,55.9371,
soc,62,52,
f1,f2,first_soc,front
102.426,10.9827,99,2
time,41.8,63.4011,
soc,63,62,
f1,f2,first_soc,front
107.77,4.62534,88,2
time,33.64,44.2591,
soc,39,71,
f1,f2,first_soc,front
101.689,11.5658,100,2
time,37.72,75.9557,
soc,69,38,
f1,f2,first_soc,front
110.719,1.15659,82,2
time,28.2,72.6037,
soc,77,52,
f1,f2,first_soc,front
107.765,4.62633,88,2
time,37.72,44.7944,
soc,33,71,
f1,f2,first_soc,front
106.323,6.94057,92,2
time,25.48,42.949,57.4455,
soc,68,76,76,
f1,f2,first_soc,front
104.088,8.67339,95,2
time,30.92,51.166,
soc,59,66,
f1,f2,first_soc,front
106.318,6.94211,92,2
time,29.56,48.2245,58.304,
soc,66,73,76,
f1,f2,first_soc,front
109.191,3.46978,86,2
time,28.2,54.1084,83.6044,
soc,74,74,38,
f1,f2,first_soc,front
112.639,0,80,3
time,30.92,51.1264,
soc,52,75,
f1,f2,first_soc,front
101.623,11.5778,100,3
time,21.4,59.0785,
soc,80,52,
f1,f2,first_soc,front
110.217,3.46871,86,3
time,36.36,61.4395,65.4281,
soc,69,71,73,
f1,f2,first_soc,front
107.515,6.93801,92,3
time,33.64,54.6704,60.861,
soc,69,73,76,
f1,f2,first_soc,front
111.159,1.15634,82,3
time,33.64,58.5953,
soc,56,67,
f1,f2,first_soc,front
105.78,8.67056,95,3
time,41.8,63.0512,
soc,61,67,
f1,f2,first_soc,front
110.795,1.15671,82,3
time,35,53.5268,
soc,49,71,
f1,f2,first_soc,front
107.765,4.62633,88,3
time,37.72,49.845,
soc,43,71,
f1,f2,first_soc,front
107.901,4.62494,88,3
time,36.36,79.1195,
soc,71,43,
f1,f2,first_soc,front
109.186,3.47241,86,3
time,24.12,53.568,79.559,
soc,80,66,38,
f1,f2,first_soc,front
106.318,6.94333,92,3
time,26.84,42.426,56.0717,
soc,70,78,76,
f1,f2,first_soc,front
103.967,9.82926,97,3
time,43.16,60.5872,
soc,45,56,
f1,f2,first_soc,front
102.78,10.4074,98,3
time,43.16,57.712,
soc,43,57,
f1,f2,first_soc,front
103.613,10.4041,98,3
time,44.52,56.5338,
soc,41,61,
f1,f2,first_soc,front
102.457,11.5615,100,3
time,39.08,67.1225,
soc,68,56,
f1,f2,first_soc,front
105.098,8.67112,95,3
time,39.08,59.8175,
soc,62,68,
f1,f2,first_soc,front
109.636,3.46901,86,3
time,33.64,59.7209,75.6263,
soc,73,72,53,
f1,f2,first_soc,front
104.74,8.67176,95,3
time,36.36,53.2035,
soc,59,72,
f1,f2,first_soc,front
102.492,10.9827,99,3
time,41.8,68.5308,
soc,57,48,
f1,f2,first_soc,front
103.29,10.4047,98,3
time,41.8,51.9797,
soc,34,58,
f1,f2,first_soc,front
106.828,6.93871,92,3
time,30.92,50.9316,59.3192,
soc,69,75,77,
f1,f2,first_soc,front
104.002,9.25364,96,3
time,35,70.1571,
soc,69,48,
f1,f2,first_soc,front
101.841,11.5624,100,3
time,36.36,73.5639,
soc,72,43,
f1,f2,first_soc,front
104.154,9.24988,96,3
time,36.36,67.1138,
soc,66,53,
f1,f2,first_soc,front
104.229,8.67529,95,3
time,35,52.5167,
soc,60,71,
f1,f2,first_soc,front
102.487,10.9856,99,3
time,43.16,71.2328,
soc,60,48,
f1,f2,first_soc,front
104.235,8.67251,95,3
time,33.64,50.8247,
soc,59,71,
f1,f2,first_soc,front
106.681,6.94057,92,3
time,25.48,39.0241,53.8927,
soc,71,73,72,
f1,f2,first_soc,front
109.196,3.46936,86,3
time,30.92,52.7967,83.7863,
soc,64,72,38,
f1,f2,first_soc,front
110.866,1.15645,82,3
time,30.92,73.7777,
soc,80,57,
f1,f2,first_soc,front
106.323,6.94182,92,3
time,22.76,34.9355,51.3192,
soc,73,78,76,
f1,f2,first_soc,front
101.775,11.5645,100,3
time,30.92,61.1514,
soc,73,57,
f1,f2,first_soc,front
104.149,9.25106,96,3
time,43.16,64.4724,
soc,49,53,
f1,f2,first_soc,front
101.628,11.5659,100,3
time,28.2,60.4825,
soc,71,52,
f1,f2,first_soc,front
101.628,11.5676,100,3
time,25.48,58.6088,
soc,72,52,
f1,f2,first_soc,front
104.229,8.67437,95,3
time,37.72,53.8854,
soc,58,71,
f1,f2,first_soc,front
109.191,3.47028,86,3
time,25.48,52.7397,82.0893,
soc,76,71,38,
f1,f2,first_soc,front
106.323,6.94211,92,3
time,29.56,49.195,57.2636,
soc,76,78,76,
f1,f2,first_soc,front
109.191,3.46978,86,3
time,28.2,52.5932,82.0893,
soc,71,71,38,
f1,f2,first_soc,front
101.623,14.4311,100,4
time,29.56,52.5785,
soc,53,52,
f1,f2,first_soc,front
112.78,0,80,4
time,32.28,48.0781,
soc,49,80,
f1,f2,first_soc,front
110.282,3.46871,86,4
time,36.36,61.4395,73.5881,
soc,69,71,59,
f1,f2,first_soc,front
107.186,6.93871,92,4
time,30.92,44.6763,56.6301,
soc,62,69,73,
f1,f2,first_soc,front
105.962,8.67056,95,4
time,41.8,62.391,
soc,57,65,
